timestamp_rounded_5min,source,chamber_RH,chamber_temp,PM1_SMPS,PM1_SMPS_SPS30,PN25_APS_valid,PM1_APS_valid,PM25_APS_valid,PM25_dusttrak,PN1_SMPS_SPS30,timestamp_rounded_1min,sensor,SPS30_PM1,SPS30_PM2.5,SHTC3Ext_T,SHTC3Ext_RH,SHTC3_T,SHTC3_RH
2025-05-26T15:00:00Z,candles_high_RH,70,20,80.9534422353831,44.07212325985579,0.7819999999999999,0.20142991267838192,0.5377150948876684,0.06,1077.9258290179837,2025-05-26T15:01:00Z,5,90.75222778,104.8329849,22.70114899,66.07064056,26.9366684,57.73466492
2025-05-26T15:00:00Z,candles_high_RH,70,20,80.9534422353831,44.07212325985579,0.7819999999999999,0.20142991267838192,0.5377150948876684,0.06,1077.9258290179837,2025-05-26T15:04:00Z,9,83.30081177,98.27287292,21.98385239,69.07784271,26.52933121,53.36800003
2025-05-26T15:05:00Z,candles_high_RH,70,20,101.34641362205255,60.67575899814541,27.854999999999997,4.837365975445817,28.495540894115628,0.065,1417.356574220289,2025-05-26T15:09:00Z,6,70.94382477,77.35707855,22.74635124,67.38903046,26.89533424,56.43400192
2025-05-26T15:05:00Z,candles_high_RH,70,20,101.34641362205255,60.67575899814541,27.854999999999997,4.837365975445817,28.495540894115628,0.065,1417.356574220289,2025-05-26T15:07:00Z,2,75.34393311,82.82565308,23.25408745,65.44913483,27.2713356,54.98532867
2025-05-26T15:05:00Z,candles_high_RH,70,20,101.34641362205255,60.67575899814541,27.854999999999997,4.837365975445817,28.495540894115628,0.065,1417.356574220289,2025-05-26T15:06:00Z,8,87.45122528,95.07766724,22.787714,70.56912231,25.87800407,55.43933868
2025-05-26T15:05:00Z,candles_high_RH,70,20,101.34641362205255,60.67575899814541,27.854999999999997,4.837365975445817,28.495540894115628,0.065,1417.356574220289,2025-05-26T15:05:00Z,1,83.04117584,91.72024536,22.51094246,67.21389008,26.5019989,57.76333618
2025-05-26T15:05:00Z,candles_high_RH,70,20,101.34641362205255,60.67575899814541,27.854999999999997,4.837365975445817,28.495540894115628,0.065,1417.356574220289,2025-05-26T15:09:00Z,4,69.60562897,75.163414,21.9190731,68.87258911,26.76466942,56.17866898
2025-05-26T15:05:00Z,candles_high_RH,70,20,101.34641362205255,60.67575899814541,27.854999999999997,4.837365975445817,28.495540894115628,0.065,1417.356574220289,2025-05-26T15:06:00Z,5,73.8901062,85.22698212,22.70222855,66.2035675,27.04800034,57.62399673
2025-05-26T15:05:00Z,candles_high_RH,70,20,101.34641362205255,60.67575899814541,27.854999999999997,4.837365975445817,28.495540894115628,0.065,1417.356574220289,2025-05-26T15:09:00Z,9,69.19772339,79.95388031,21.81500053,69.47576141,26.28133392,53.54933167
2025-05-26T15:10:00Z,candles_high_RH,70,20,86.2763964582742,51.86346611941624,20.767999999999997,3.668672654359213,19.89298087380229,0.077,1222.5027112282285,2025-05-26T15:14:00Z,6,91.80505371,105.5213318,22.50985146,67.73475647,26.4873333,57.94199753
2025-05-26T15:10:00Z,candles_high_RH,70,20,86.2763964582742,51.86346611941624,20.767999999999997,3.668672654359213,19.89298087380229,0.077,1222.5027112282285,2025-05-26T15:12:00Z,2,98.9908905,114.8711395,23.15114784,64.8012619,27.60733223,53.65132141
2025-05-26T15:10:00Z,candles_high_RH,70,20,86.2763964582742,51.86346611941624,20.767999999999997,3.668672654359213,19.89298087380229,0.077,1222.5027112282285,2025-05-26T15:11:00Z,8,116.6937027,131.2481384,22.5842247,70.47289276,25.65400314,54.71333313
2025-05-26T15:10:00Z,candles_high_RH,70,20,86.2763964582742,51.86346611941624,20.767999999999997,3.668672654359213,19.89298087380229,0.077,1222.5027112282285,2025-05-26T15:10:00Z,1,72.62548065,78.73268127,22.45842934,66.68870544,26.02132988,58.06066513
2025-05-26T15:10:00Z,candles_high_RH,70,20,86.2763964582742,51.86346611941624,20.767999999999997,3.668672654359213,19.89298087380229,0.077,1222.5027112282285,2025-05-26T15:14:00Z,4,93.68534851,105.2804413,22.22536659,68.17567444,26.26333046,58.07800293
2025-05-26T15:10:00Z,candles_high_RH,70,20,86.2763964582742,51.86346611941624,20.767999999999997,3.668672654359213,19.89298087380229,0.077,1222.5027112282285,2025-05-26T15:12:00Z,5,102.5929184,129.9320831,22.74560356,64.74360657,26.92750168,56.87750244
2025-05-26T15:10:00Z,candles_high_RH,70,20,86.2763964582742,51.86346611941624,20.767999999999997,3.668672654359213,19.89298087380229,0.077,1222.5027112282285,2025-05-26T15:14:00Z,9,86.90441132,101.7657471,21.91452408,68.89883423,25.6420002,55.99399567
2025-05-26T15:15:00Z,candles_high_RH,70,20,63.73219900753829,37.262499275008196,37.032,6.495306457846624,35.82092042780897,0.0625,901.7987321071482,2025-05-26T15:19:00Z,6,71.90081024,79.37998199,22.34251022,71.40581512,26.36533546,60.31332016
2025-05-26T15:15:00Z,candles_high_RH,70,20,63.73219900753829,37.262499275008196,37.032,6.495306457846624,35.82092042780897,0.0625,901.7987321071482,2025-05-26T15:16:00Z,8,87.0996933,95.88574219,22.86216736,71.19952393,26.37599754,55.12200165
2025-05-26T15:15:00Z,candles_high_RH,70,20,63.73219900753829,37.262499275008196,37.032,6.495306457846624,35.82092042780897,0.0625,901.7987321071482,2025-05-26T15:15:00Z,1,84.10801697,93.12506866,22.10234833,68.86989594,25.29999733,62.42199707
2025-05-26T15:15:00Z,candles_high_RH,70,20,63.73219900753829,37.262499275008196,37.032,6.495306457846624,35.82092042780897,0.0625,901.7987321071482,2025-05-26T15:19:00Z,4,68.35678101,75.05823517,22.2000618,69.96981812,25.40800095,62.17400742
2025-05-26T15:15:00Z,candles_high_RH,70,20,63.73219900753829,37.262499275008196,37.032,6.495306457846624,35.82092042780897,0.0625,901.7987321071482,2025-05-26T15:17:00Z,5,77.00741577,88.57200623,22.08282471,69.67577362,25.69266701,62.77733994
2025-05-26T15:15:00Z,candles_high_RH,70,20,63.73219900753829,37.262499275008196,37.032,6.495306457846624,35.82092042780897,0.0625,901.7987321071482,2025-05-26T15:16:00Z,7,88.19377136,100.16082,NA,NA,24.38000107,61.06909561
2025-05-26T15:15:00Z,candles_high_RH,70,20,63.73219900753829,37.262499275008196,37.032,6.495306457846624,35.82092042780897,0.0625,901.7987321071482,2025-05-26T15:19:00Z,9,67.55508423,78.02510834,21.84392357,71.48708344,24.93266296,60.22066498
